Date,Open,High,Low,Close,Adj Close,Volume
07-22-36,15.830000,15.830000,15.830000,15.830000,15.830000,0
07-23-36,15.890000,15.890000,15.890000,15.890000,15.890000,0
07-24-36,15.830000,15.830000,15.830000,15.830000,15.830000,0
07-27-36,16.150000,16.150000,16.150000,16.150000,16.150000,0
07-28-36,16.120001,16.120001,16.120001,16.120001,16.120001,0
07-29-36,15.960000,15.960000,15.960000,15.960000,15.960000,0
07-30-36,16.020000,16.020000,16.020000,16.020000,16.020000,0
07-31-36,15.850000,15.850000,15.850000,15.850000,15.850000,0
08-03-36,15.910000,15.910000,15.910000,15.910000,15.910000,0
08-04-36,15.870000,15.870000,15.870000,15.870000,15.870000,0
08-05-36,15.770000,15.770000,15.770000,15.770000,15.770000,0
08-06-36,15.870000,15.870000,15.870000,15.870000,15.870000,0
08-07-36,16.080000,16.080000,16.080000,16.080000,16.080000,0
08-10-36,16.200001,16.200001,16.200001,16.200001,16.200001,0
08-11-36,16.080000,16.080000,16.080000,16.080000,16.080000,0
08-12-36,16.160000,16.160000,16.160000,16.160000,16.160000,0
08-13-36,16.080000,16.080000,16.080000,16.080000,16.080000,0
08-14-36,15.870000,15.870000,15.870000,15.870000,15.870000,0
08-17-36,15.800000,15.800000,15.800000,15.800000,15.800000,0
08-18-36,15.810000,15.810000,15.810000,15.810000,15.810000,0
08-19-36,15.900000,15.900000,15.900000,15.900000,15.900000,0
08-20-36,15.810000,15.810000,15.810000,15.810000,15.810000,0
08-21-36,15.320000,15.320000,15.320000,15.320000,15.320000,0
08-24-36,15.650000,15.650000,15.650000,15.650000,15.650000,0
08-25-36,15.670000,15.670000,15.670000,15.670000,15.670000,0
08-26-36,15.550000,15.550000,15.550000,15.550000,15.550000,0
08-27-36,15.890000,15.890000,15.890000,15.890000,15.890000,0
08-28-36,15.920000,15.920000,15.920000,15.920000,15.920000,0
08-31-36,15.990000,15.990000,15.990000,15.990000,15.990000,0
09-01-36,15.950000,15.950000,15.950000,15.950000,15.950000,0
09-02-36,16.010000,16.010000,16.010000,16.010000,16.010000,0
09-03-36,15.950000,15.950000,15.950000,15.950000,15.950000,0
09-04-36,16.020000,16.020000,16.020000,16.020000,16.020000,0
09-08-36,16.290001,16.290001,16.290001,16.290001,16.290001,0
09-09-36,16.170000,16.170000,16.170000,16.170000,16.170000,0
09-10-36,16.160000,16.160000,16.160000,16.160000,16.160000,0
09-11-36,16.110001,16.110001,16.110001,16.110001,16.110001,0
09-14-36,15.960000,15.960000,15.960000,15.960000,15.960000,0
09-15-36,15.930000,15.930000,15.930000,15.930000,15.930000,0
09-16-36,15.000000,15.000000,15.000000,15.000000,15.000000,0
09-17-36,15.870000,15.870000,15.870000,15.870000,15.870000,0
09-18-36,16.030001,16.030001,16.030001,16.030001,16.030001,0
09-21-36,16.160000,16.160000,16.160000,16.160000,16.160000,0
09-22-36,16.219999,16.219999,16.219999,16.219999,16.219999,0
09-23-36,16.139999,16.139999,16.139999,16.139999,16.139999,0
09-24-36,16.170000,16.170000,16.170000,16.170000,16.170000,0
09-25-36,15.880000,15.880000,15.880000,15.880000,15.880000,0
09-28-36,16.129999,16.129999,16.129999,16.129999,16.129999,0
09-29-36,16.059999,16.059999,16.059999,16.059999,16.059999,0
09-30-36,16.010000,16.010000,16.010000,16.010000,16.010000,0
10-01-36,16.040001,16.040001,16.040001,16.040001,16.040001,0
10-02-36,16.350000,16.350000,16.350000,16.350000,16.350000,0
10-05-36,16.530001,16.530001,16.530001,16.530001,16.530001,0
10-06-36,16.680000,16.680000,16.680000,16.680000,16.680000,0
10-07-36,16.719999,16.719999,16.719999,16.719999,16.719999,0
10-08-36,16.809999,16.809999,16.809999,16.809999,16.809999,0
10-09-36,16.870001,16.870001,16.870001,16.870001,16.870001,0
10-13-36,16.959999,16.959999,16.959999,16.959999,16.959999,0
10-14-36,16.879999,16.879999,16.879999,16.879999,16.879999,0
10-15-36,16.850000,16.850000,16.850000,16.850000,16.850000,0
10-16-36,17.040001,17.040001,17.040001,17.040001,17.040001,0
10-19-36,17.129999,17.129999,17.129999,17.129999,17.129999,0
10-20-36,17.110001,17.110001,17.110001,17.110001,17.110001,0
10-21-36,17.180000,17.180000,17.180000,17.180000,17.180000,0
10-22-36,17.040001,17.040001,17.040001,17.040001,17.040001,0
10-23-36,17.090000,17.090000,17.090000,17.090000,17.090000,0
10-26-36,16.650000,16.650000,16.650000,16.650000,16.650000,0
10-27-36,16.930000,16.930000,16.930000,16.930000,16.930000,0
10-28-36,16.940001,16.940001,16.940001,16.940001,16.940001,0
10-29-36,17.200001,17.200001,17.200001,17.200001,17.200001,0
10-30-36,17.230000,17.230000,17.230000,17.230000,17.230000,0
11-02-36,17.170000,17.170000,17.170000,17.170000,17.170000,0
11-04-36,17.430000,17.430000,17.430000,17.430000,17.430000,0
11-05-36,17.559999,17.559999,17.559999,17.559999,17.559999,0
11-06-36,17.430000,17.430000,17.430000,17.430000,17.430000,0
11-09-36,17.690001,17.690001,17.690001,17.690001,17.690001,0
11-10-36,17.629999,17.629999,17.629999,17.629999,17.629999,0
11-12-36,17.430000,17.430000,17.430000,17.430000,17.430000,0
11-13-36,17.240000,17.240000,17.240000,17.240000,17.240000,0
11-16-36,17.400000,17.400000,17.400000,17.400000,17.400000,0
11-17-36,17.639999,17.639999,17.639999,17.639999,17.639999,0
11-18-36,17.510000,17.510000,17.510000,17.510000,17.510000,0
11-19-36,17.299999,17.299999,17.299999,17.299999,17.299999,0
11-20-36,17.129999,17.129999,17.129999,17.129999,17.129999,0
11-23-36,16.889999,16.889999,16.889999,16.889999,16.889999,0
11-24-36,17.180000,17.180000,17.180000,17.180000,17.180000,0
11-25-36,17.090000,17.090000,17.090000,17.090000,17.090000,0
11-27-36,17.340000,17.340000,17.340000,17.340000,17.340000,0
11-30-36,17.280001,17.280001,17.280001,17.280001,17.280001,0
12-01-36,17.139999,17.139999,17.139999,17.139999,17.139999,0
12-02-36,16.950001,16.950001,16.950001,16.950001,16.950001,0
12-03-36,17.040001,17.040001,17.040001,17.040001,17.040001,0
12-04-36,17.010000,17.010000,17.010000,17.010000,17.010000,0
12-07-36,16.910000,16.910000,16.910000,16.910000,16.910000,0
12-08-36,16.969999,16.969999,16.969999,16.969999,16.969999,0
12-09-36,17.049999,17.049999,17.049999,17.049999,17.049999,0
12-10-36,17.219999,17.219999,17.219999,17.219999,17.219999,0
12-11-36,17.139999,17.139999,17.139999,17.139999,17.139999,0
12-14-36,17.320000,17.320000,17.320000,17.320000,17.320000,0
12-15-36,17.320000,17.320000,17.320000,17.320000,17.320000,0
12-16-36,17.290001,17.290001,17.290001,17.290001,17.290001,0
12-17-36,17.160000,17.160000,17.160000,17.160000,17.160000,0
12-18-36,17.000000,17.000000,17.000000,17.000000,17.000000,0
12-21-36,16.650000,16.650000,16.650000,16.650000,16.650000,0
12-22-36,16.860001,16.860001,16.860001,16.860001,16.860001,0
12-23-36,17.030001,17.030001,17.030001,17.030001,17.030001,0
12-24-36,17.059999,17.059999,17.059999,17.059999,17.059999,0
12-28-36,16.940001,16.940001,16.940001,16.940001,16.940001,0
12-29-36,17.010000,17.010000,17.010000,17.010000,17.010000,0
12-30-36,17.270000,17.270000,17.270000,17.270000,17.270000,0
12-31-36,17.180000,17.180000,17.180000,17.180000,17.180000,0
01-04-37,16.930000,16.930000,16.930000,16.930000,16.930000,0
01-05-37,17.080000,17.080000,17.080000,17.080000,17.080000,0
01-06-37,17.090000,17.090000,17.090000,17.090000,17.090000,0
01-07-37,17.480000,17.480000,17.480000,17.480000,17.480000,0
01-08-37,17.480000,17.480000,17.480000,17.480000,17.480000,0
01-11-37,17.570000,17.570000,17.570000,17.570000,17.570000,0
01-12-37,17.580000,17.580000,17.580000,17.580000,17.580000,0
01-13-37,17.610001,17.610001,17.610001,17.610001,17.610001,0
01-14-37,17.660000,17.660000,17.660000,17.660000,17.660000,0
01-15-37,17.740000,17.740000,17.740000,17.740000,17.740000,0
01-18-37,17.740000,17.740000,17.740000,17.740000,17.740000,0
01-19-37,17.620001,17.620001,17.620001,17.620001,17.620001,0
01-20-37,17.840000,17.840000,17.840000,17.840000,17.840000,0
01-21-37,17.959999,17.959999,17.959999,17.959999,17.959999,0
01-22-37,17.870001,17.870001,17.870001,17.870001,17.870001,0
01-25-37,17.770000,17.770000,17.770000,17.770000,17.770000,0
01-26-37,17.510000,17.510000,17.510000,17.510000,17.510000,0
01-27-37,17.650000,17.650000,17.650000,17.650000,17.650000,0
01-28-37,17.629999,17.629999,17.629999,17.629999,17.629999,0
01-29-37,17.770000,17.770000,17.770000,17.770000,17.770000,0
02-01-37,17.879999,17.879999,17.879999,17.879999,17.879999,0
02-02-37,18.000000,18.000000,18.000000,18.000000,18.000000,0
02-03-37,18.129999,18.129999,18.129999,18.129999,18.129999,0
02-04-37,18.150000,18.150000,18.150000,18.150000,18.150000,0
02-05-37,17.860001,17.860001,17.860001,17.860001,17.860001,0
02-08-37,18.070000,18.070000,18.070000,18.070000,18.070000,0
02-09-37,17.990000,17.990000,17.990000,17.990000,17.990000,0
02-10-37,18.170000,18.170000,18.170000,18.170000,18.170000,0
02-11-37,18.320000,18.320000,18.320000,18.320000,18.320000,0
02-15-37,18.100000,18.100000,18.100000,18.100000,18.100000,0
02-16-37,18.150000,18.150000,18.150000,18.150000,18.150000,0
02-17-37,18.120001,18.120001,18.120001,18.120001,18.120001,0
02-18-37,18.219999,18.219999,18.219999,18.219999,18.219999,0
02-19-37,18.370001,18.370001,18.370001,18.370001,18.370001,0
02-23-37,17.969999,17.969999,17.969999,17.969999,17.969999,0
02-24-37,18.070000,18.070000,18.070000,18.070000,18.070000,0
02-25-37,18.000000,18.000000,18.000000,18.000000,18.000000,0
02-26-37,18.059999,18.059999,18.059999,18.059999,18.059999,0
03-01-37,18.090000,18.090000,18.090000,18.090000,18.090000,0
03-02-37,18.340000,18.340000,18.340000,18.340000,18.340000,0
03-03-37,18.549999,18.549999,18.549999,18.549999,18.549999,0
03-04-37,18.379999,18.379999,18.379999,18.379999,18.379999,0
03-05-37,18.620001,18.620001,18.620001,18.620001,18.620001,0
03-08-37,18.559999,18.559999,18.559999,18.559999,18.559999,0
03-09-37,18.540001,18.540001,18.540001,18.540001,18.540001,0
03-10-37,18.670000,18.670000,18.670000,18.670000,18.670000,0
03-11-37,18.379999,18.379999,18.379999,18.379999,18.379999,0
03-12-37,18.360001,18.360001,18.360001,18.360001,18.360001,0
03-15-37,18.139999,18.139999,18.139999,18.139999,18.139999,0
03-16-37,18.230000,18.230000,18.230000,18.230000,18.230000,0
03-17-37,18.110001,18.110001,18.110001,18.110001,18.110001,0
03-18-37,17.730000,17.730000,17.730000,17.730000,17.730000,0
03-19-37,17.719999,17.719999,17.719999,17.719999,17.719999,0
03-22-37,17.219999,17.219999,17.219999,17.219999,17.219999,0
03-23-37,17.490000,17.490000,17.490000,17.490000,17.490000,0
03-24-37,17.700001,17.700001,17.700001,17.700001,17.700001,0
03-25-37,17.680000,17.680000,17.680000,17.680000,17.680000,0
03-29-37,17.629999,17.629999,17.629999,17.629999,17.629999,0
03-30-37,17.950001,17.950001,17.950001,17.950001,17.950001,0
03-31-37,17.920000,17.920000,17.920000,17.920000,17.920000,0
04-01-37,17.709999,17.709999,17.709999,17.709999,17.709999,0
04-02-37,17.490000,17.490000,17.490000,17.490000,17.490000,0
04-05-37,17.620001,17.620001,17.620001,17.620001,17.620001,0
04-06-37,17.459999,17.459999,17.459999,17.459999,17.459999,0
04-07-37,16.910000,16.910000,16.910000,16.910000,16.910000,0
04-08-37,16.990000,16.990000,16.990000,16.990000,16.990000,0
04-09-37,17.030001,17.030001,17.030001,17.030001,17.030001,0
04-12-37,17.100000,17.100000,17.100000,17.100000,17.100000,0
04-13-37,17.280001,17.280001,17.280001,17.280001,17.280001,0
04-14-37,17.299999,17.299999,17.299999,17.299999,17.299999,0
04-15-37,17.230000,17.230000,17.230000,17.230000,17.230000,0
04-16-37,17.160000,17.160000,17.160000,17.160000,17.160000,0
04-19-37,17.129999,17.129999,17.129999,17.129999,17.129999,0
04-20-37,17.180000,17.180000,17.180000,17.180000,17.180000,0
04-21-37,17.410000,17.410000,17.410000,17.410000,17.410000,0
04-22-37,17.190001,17.190001,17.190001,17.190001,17.190001,0
04-23-37,16.850000,16.850000,16.850000,16.850000,16.850000,0
04-26-37,16.160000,16.160000,16.160000,16.160000,16.160000,0
04-27-37,16.430000,16.430000,16.430000,16.430000,16.430000,0
04-28-37,15.990000,15.990000,15.990000,15.990000,15.990000,0
04-29-37,15.990000,15.990000,15.990000,15.990000,15.990000,0
04-30-37,16.430000,16.430000,16.430000,16.430000,16.430000,0
05-03-37,16.469999,16.469999,16.469999,16.469999,16.469999,0
05-04-37,16.730000,16.730000,16.730000,16.730000,16.730000,0
05-05-37,16.590000,16.590000,16.590000,16.590000,16.590000,0
05-06-37,16.709999,16.709999,16.709999,16.709999,16.709999,0
05-07-37,16.650000,16.650000,16.650000,16.650000,16.650000,0
05-10-37,16.280001,16.280001,16.280001,16.280001,16.280001,0
05-11-37,16.290001,16.290001,16.290001,16.290001,16.290001,0
05-12-37,16.190001,16.190001,16.190001,16.190001,16.190001,0
05-13-37,15.650000,15.650000,15.650000,15.650000,15.650000,0
05-14-37,15.810000,15.810000,15.810000,15.810000,15.810000,0
05-17-37,15.620000,15.620000,15.620000,15.620000,15.620000,0
05-18-37,15.880000,15.880000,15.880000,15.880000,15.880000,0
05-19-37,15.840000,15.840000,15.840000,15.840000,15.840000,0
05-20-37,16.260000,16.260000,16.260000,16.260000,16.260000,0
05-21-37,16.270000,16.270000,16.270000,16.270000,16.270000,0
05-24-37,16.459999,16.459999,16.459999,16.459999,16.459999,0
05-25-37,16.250000,16.250000,16.250000,16.250000,16.250000,0
05-26-37,16.230000,16.230000,16.230000,16.230000,16.230000,0
05-27-37,16.260000,16.260000,16.260000,16.260000,16.260000,0
05-28-37,16.260000,16.260000,16.260000,16.260000,16.260000,0
06-01-37,15.960000,15.960000,15.960000,15.960000,15.960000,0
06-02-37,16.070000,16.070000,16.070000,16.070000,16.070000,0
06-03-37,16.100000,16.100000,16.100000,16.100000,16.100000,0
06-04-37,16.280001,16.280001,16.280001,16.280001,16.280001,0
06-07-37,16.129999,16.129999,16.129999,16.129999,16.129999,0
06-08-37,16.180000,16.180000,16.180000,16.180000,16.180000,0
06-09-37,16.040001,16.040001,16.040001,16.040001,16.040001,0
06-10-37,15.940000,15.940000,15.940000,15.940000,15.940000,0
06-11-37,15.730000,15.730000,15.730000,15.730000,15.730000,0
06-14-37,15.200000,15.200000,15.200000,15.200000,15.200000,0
06-15-37,15.340000,15.340000,15.340000,15.340000,15.340000,0
06-16-37,15.180000,15.180000,15.180000,15.180000,15.180000,0
06-17-37,15.390000,15.390000,15.390000,15.390000,15.390000,0
06-18-37,15.510000,15.510000,15.510000,15.510000,15.510000,0
06-21-37,15.350000,15.350000,15.350000,15.350000,15.350000,0
06-22-37,15.380000,15.380000,15.380000,15.380000,15.380000,0
06-23-37,15.510000,15.510000,15.510000,15.510000,15.510000,0
06-24-37,15.620000,15.620000,15.620000,15.620000,15.620000,0
06-25-37,15.520000,15.520000,15.520000,15.520000,15.520000,0
06-28-37,15.120000,15.120000,15.120000,15.120000,15.120000,0
06-29-37,15.140000,15.140000,15.140000,15.140000,15.140000,0
06-30-37,15.400000,15.400000,15.400000,15.400000,15.400000,0
07-01-37,15.470000,15.470000,15.470000,15.470000,15.470000,0
07-02-37,15.700000,15.700000,15.700000,15.700000,15.700000,0
07-06-37,16.250000,16.250000,16.250000,16.250000,16.250000,0
07-07-37,16.370001,16.370001,16.370001,16.370001,16.370001,0
07-08-37,16.400000,16.400000,16.400000,16.400000,16.400000,0
07-09-37,16.320000,16.320000,16.320000,16.320000,16.320000,0
07-12-37,16.540001,16.540001,16.540001,16.540001,16.540001,0
07-13-37,16.400000,16.400000,16.400000,16.400000,16.400000,0
07-14-37,16.379999,16.379999,16.379999,16.379999,16.379999,0
07-15-37,16.459999,16.459999,16.459999,16.459999,16.459999,0
07-16-37,16.420000,16.420000,16.420000,16.420000,16.420000,0
07-19-37,16.740000,16.740000,16.740000,16.740000,16.740000,0
07-20-37,16.940001,16.940001,16.940001,16.940001,16.940001,0
07-21-37,16.820000,16.820000,16.820000,16.820000,16.820000,0
07-22-37,16.870001,16.870001,16.870001,16.870001,16.870001,0
07-23-37,16.940001,16.940001,16.940001,16.940001,16.940001,0
07-26-37,17.059999,17.059999,17.059999,17.059999,17.059999,0
07-27-37,17.040001,17.040001,17.040001,17.040001,17.040001,0
07-28-37,16.780001,16.780001,16.780001,16.780001,16.780001,0
07-29-37,16.719999,16.719999,16.719999,16.719999,16.719999,0
07-30-37,16.770000,16.770000,16.770000,16.770000,16.770000,0
08-02-37,17.070000,17.070000,17.070000,17.070000,17.070000,0
08-03-37,16.930000,16.930000,16.930000,16.930000,16.930000,0
08-04-37,17.020000,17.020000,17.020000,17.020000,17.020000,0
08-05-37,16.910000,16.910000,16.910000,16.910000,16.910000,0
08-06-37,16.850000,16.850000,16.850000,16.850000,16.850000,0
08-09-37,17.070000,17.070000,17.070000,17.070000,17.070000,0
08-10-37,17.040001,17.040001,17.040001,17.040001,17.040001,0
08-11-37,17.010000,17.010000,17.010000,17.010000,17.010000,0
08-12-37,17.100000,17.100000,17.100000,17.100000,17.100000,0
08-13-37,17.270000,17.270000,17.270000,17.270000,17.270000,0
08-16-37,17.170000,17.170000,17.170000,17.170000,17.170000,0
08-17-37,17.070000,17.070000,17.070000,17.070000,17.070000,0
08-18-37,16.910000,16.910000,16.910000,16.910000,16.910000,0
08-19-37,16.660000,16.660000,16.660000,16.660000,16.660000,0
08-20-37,16.490000,16.490000,16.490000,16.490000,16.490000,0
08-23-37,16.459999,16.459999,16.459999,16.459999,16.459999,0
08-24-37,16.590000,16.590000,16.590000,16.590000,16.590000,0
08-25-37,16.469999,16.469999,16.469999,16.469999,16.469999,0
08-26-37,16.150000,16.150000,16.150000,16.150000,16.150000,0
08-27-37,15.880000,15.880000,15.880000,15.880000,15.880000,0
08-30-37,16.120001,16.120001,16.120001,16.120001,16.120001,0
08-31-37,16.040001,16.040001,16.040001,16.040001,16.040001,0
09-01-37,15.610000,15.610000,15.610000,15.610000,15.610000,0
09-02-37,15.360000,15.360000,15.360000,15.360000,15.360000,0
09-03-37,15.460000,15.460000,15.460000,15.460000,15.460000,0
09-07-37,14.690000,14.690000,14.690000,14.690000,14.690000,0
09-08-37,14.610000,14.610000,14.610000,14.610000,14.610000,0
09-09-37,14.980000,14.980000,14.980000,14.980000,14.980000,0
09-10-37,14.190000,14.190000,14.190000,14.190000,14.190000,0
09-13-37,14.230000,14.230000,14.230000,14.230000,14.230000,0
09-14-37,14.680000,14.680000,14.680000,14.680000,14.680000,0
09-15-37,14.610000,14.610000,14.610000,14.610000,14.610000,0
09-16-37,14.890000,14.890000,14.890000,14.890000,14.890000,0
09-17-37,14.570000,14.570000,14.570000,14.570000,14.570000,0
09-20-37,13.940000,13.940000,13.940000,13.940000,13.940000,0
09-21-37,14.080000,14.080000,14.080000,14.080000,14.080000,0
09-22-37,14.140000,14.140000,14.140000,14.140000,14.140000,0
09-23-37,13.790000,13.790000,13.790000,13.790000,13.790000,0
09-24-37,13.200000,13.200000,13.200000,13.200000,13.200000,0
09-27-37,13.630000,13.630000,13.630000,13.630000,13.630000,0
09-28-37,13.720000,13.720000,13.720000,13.720000,13.720000,0
09-29-37,13.790000,13.790000,13.790000,13.790000,13.790000,0
09-30-37,13.760000,13.760000,13.760000,13.760000,13.760000,0
10-01-37,13.720000,13.720000,13.720000,13.720000,13.720000,0
10-04-37,13.590000,13.590000,13.590000,13.590000,13.590000,0
10-05-37,12.850000,12.850000,12.850000,12.850000,12.850000,0
10-06-37,13.160000,13.160000,13.160000,13.160000,13.160000,0
10-07-37,13.060000,13.060000,13.060000,13.060000,13.060000,0
10-08-37,12.750000,12.750000,12.750000,12.750000,12.750000,0
10-11-37,12.220000,12.220000,12.220000,12.220000,12.220000,0
10-13-37,12.210000,12.210000,12.210000,12.210000,12.210000,0
10-14-37,11.970000,11.970000,11.970000,11.970000,11.970000,0
10-15-37,11.840000,11.840000,11.840000,11.840000,11.840000,0
10-18-37,10.760000,10.760000,10.760000,10.760000,10.760000,0
10-19-37,11.100000,11.100000,11.100000,11.100000,11.100000,0
10-20-37,11.930000,11.930000,11.930000,11.930000,11.930000,0
10-21-37,12.170000,12.170000,12.170000,12.170000,12.170000,0
10-22-37,11.840000,11.840000,11.840000,11.840000,11.840000,0
10-25-37,12.000000,12.000000,12.000000,12.000000,12.000000,0
10-26-37,11.740000,11.740000,11.740000,11.740000,11.740000,0
10-27-37,11.760000,11.760000,11.760000,11.760000,11.760000,0
10-28-37,12.050000,12.050000,12.050000,12.050000,12.050000,0
10-29-37,12.350000,12.350000,12.350000,12.350000,12.350000,0
11-01-37,12.080000,12.080000,12.080000,12.080000,12.080000,0
11-03-37,11.520000,11.520000,11.520000,11.520000,11.520000,0
11-04-37,11.460000,11.460000,11.460000,11.460000,11.460000,0
11-05-37,11.460000,11.460000,11.460000,11.460000,11.460000,0
11-08-37,11.120000,11.120000,11.120000,11.120000,11.120000,0
11-09-37,11.350000,11.350000,11.350000,11.350000,11.350000,0
11-10-37,11.960000,11.960000,11.960000,11.960000,11.960000,0
11-12-37,11.910000,11.910000,11.910000,11.910000,11.910000,0
11-15-37,11.530000,11.530000,11.530000,11.530000,11.530000,0
11-16-37,11.480000,11.480000,11.480000,11.480000,11.480000,0
11-17-37,11.390000,11.390000,11.390000,11.390000,11.390000,0
11-18-37,11.160000,11.160000,11.160000,11.160000,11.160000,0
11-19-37,10.510000,10.510000,10.510000,10.510000,10.510000,0
11-22-37,10.250000,10.250000,10.250000,10.250000,10.250000,0
11-23-37,10.430000,10.430000,10.430000,10.430000,10.430000,0
11-24-37,10.170000,10.170000,10.170000,10.170000,10.170000,0
11-26-37,10.670000,10.670000,10.670000,10.670000,10.670000,0
11-29-37,10.960000,10.960000,10.960000,10.960000,10.960000,0
11-30-37,11.110000,11.110000,11.110000,11.110000,11.110000,0
12-01-37,10.970000,10.970000,10.970000,10.970000,10.970000,0
12-02-37,11.190000,11.190000,11.190000,11.190000,11.190000,0
12-03-37,11.340000,11.340000,11.340000,11.340000,11.340000,0
12-06-37,11.130000,11.130000,11.130000,11.130000,11.130000,0
12-07-37,11.320000,11.320000,11.320000,11.320000,11.320000,0
12-08-37,11.420000,11.420000,11.420000,11.420000,11.420000,0
12-09-37,11.210000,11.210000,11.210000,11.210000,11.210000,0
12-10-37,11.100000,11.100000,11.100000,11.100000,11.100000,0
12-13-37,10.740000,10.740000,10.740000,10.740000,10.740000,0
12-14-37,10.830000,10.830000,10.830000,10.830000,10.830000,0
12-15-37,10.910000,10.910000,10.910000,10.910000,10.910000,0
12-16-37,11.080000,11.080000,11.080000,11.080000,11.080000,0
12-17-37,11.000000,11.000000,11.000000,11.000000,11.000000,0
12-20-37,11.310000,11.310000,11.310000,11.310000,11.310000,0
12-21-37,11.380000,11.380000,11.380000,11.380000,11.380000,0
12-22-37,11.180000,11.180000,11.180000,11.180000,11.180000,0
12-23-37,11.120000,11.120000,11.120000,11.120000,11.120000,0
12-24-37,11.060000,11.060000,11.060000,11.060000,11.060000,0
12-27-37,10.690000,10.690000,10.690000,10.690000,10.690000,0
12-28-37,10.310000,10.310000,10.310000,10.310000,10.310000,0
12-29-37,10.420000,10.420000,10.420000,10.420000,10.420000,0
12-30-37,10.560000,10.560000,10.560000,10.560000,10.560000,0
12-31-37,10.550000,10.550000,10.550000,10.550000,10.550000,0
01-03-38,10.520000,10.520000,10.520000,10.520000,10.520000,0
01-04-38,10.990000,10.990000,10.990000,10.990000,10.990000,0
01-05-38,10.920000,10.920000,10.920000,10.920000,10.920000,0
01-06-38,11.740000,11.740000,11.740000,11.740000,11.740000,0
01-07-38,11.320000,11.320000,11.320000,11.320000,11.320000,0
01-10-38,11.870000,11.870000,11.870000,11.870000,11.870000,0
01-11-38,11.950000,11.950000,11.950000,11.950000,11.950000,0
01-12-38,11.840000,11.840000,11.840000,11.840000,11.840000,0
01-13-38,11.670000,11.670000,11.670000,11.670000,11.670000,0
01-14-38,11.700000,11.700000,11.700000,11.700000,11.700000,0
01-17-38,11.670000,11.670000,11.670000,11.670000,11.670000,0
01-18-38,11.550000,11.550000,11.550000,11.550000,11.550000,0
01-19-38,11.450000,11.450000,11.450000,11.450000,11.450000,0
01-20-38,11.660000,11.660000,11.660000,11.660000,11.660000,0
01-21-38,11.440000,11.440000,11.440000,11.440000,11.440000,0
01-24-38,11.400000,11.400000,11.400000,11.400000,11.400000,0
01-25-38,11.220000,11.220000,11.220000,11.220000,11.220000,0
01-26-38,10.790000,10.790000,10.790000,10.790000,10.790000,0
01-27-38,10.640000,10.640000,10.640000,10.640000,10.640000,0
01-28-38,10.550000,10.550000,10.550000,10.550000,10.550000,0
01-31-38,10.690000,10.690000,10.690000,10.690000,10.690000,0
02-01-38,10.890000,10.890000,10.890000,10.890000,10.890000,0
02-02-38,10.740000,10.740000,10.740000,10.740000,10.740000,0
02-03-38,10.340000,10.340000,10.340000,10.340000,10.340000,0
02-04-38,10.540000,10.540000,10.540000,10.540000,10.540000,0
02-07-38,10.560000,10.560000,10.560000,10.560000,10.560000,0
02-08-38,10.980000,10.980000,10.980000,10.980000,10.980000,0
02-09-38,10.900000,10.900000,10.900000,10.900000,10.900000,0
02-10-38,10.970000,10.970000,10.970000,10.970000,10.970000,0
02-11-38,10.930000,10.930000,10.930000,10.930000,10.930000,0
02-14-38,11.020000,11.020000,11.020000,11.020000,11.020000,0
02-15-38,10.890000,10.890000,10.890000,10.890000,10.890000,0
02-16-38,10.870000,10.870000,10.870000,10.870000,10.870000,0
02-17-38,11.150000,11.150000,11.150000,11.150000,11.150000,0
02-18-38,11.020000,11.020000,11.020000,11.020000,11.020000,0
02-21-38,11.380000,11.380000,11.380000,11.380000,11.380000,0
02-23-38,11.680000,11.680000,11.680000,11.680000,11.680000,0
02-24-38,11.510000,11.510000,11.510000,11.510000,11.510000,0
02-25-38,11.570000,11.570000,11.570000,11.570000,11.570000,0
02-28-38,11.340000,11.340000,11.340000,11.340000,11.340000,0
03-01-38,11.460000,11.460000,11.460000,11.460000,11.460000,0
03-02-38,11.350000,11.350000,11.350000,11.350000,11.350000,0
03-03-38,11.240000,11.240000,11.240000,11.240000,11.240000,0
03-04-38,11.130000,11.130000,11.130000,11.130000,11.130000,0
03-07-38,10.880000,10.880000,10.880000,10.880000,10.880000,0
03-08-38,10.880000,10.880000,10.880000,10.880000,10.880000,0
03-09-38,10.890000,10.890000,10.890000,10.890000,10.890000,0
03-10-38,10.770000,10.770000,10.770000,10.770000,10.770000,0
03-11-38,10.580000,10.580000,10.580000,10.580000,10.580000,0
03-14-38,10.780000,10.780000,10.780000,10.780000,10.780000,0
03-15-38,11.110000,11.110000,11.110000,11.110000,11.110000,0
03-16-38,10.620000,10.620000,10.620000,10.620000,10.620000,0
03-17-38,10.530000,10.530000,10.530000,10.530000,10.530000,0
03-18-38,10.190000,10.190000,10.190000,10.190000,10.190000,0
03-21-38,10.380000,10.380000,10.380000,10.380000,10.380000,0
03-22-38,10.060000,10.060000,10.060000,10.060000,10.060000,0
03-23-38,9.860000,9.860000,9.860000,9.860000,9.860000,0
03-24-38,9.890000,9.890000,9.890000,9.890000,9.890000,0
03-25-38,9.350000,9.350000,9.350000,9.350000,9.350000,0
03-28-38,9.270000,9.270000,9.270000,9.270000,9.270000,0
03-29-38,8.730000,8.730000,8.730000,8.730000,8.730000,0
03-30-38,8.620000,8.620000,8.620000,8.620000,8.620000,0
